"month","date","money","diff","assets","debt","assets_money_over_debt","debt_over_incomes"
298,"10/2040",-90635.23860498206,-312.5353055344167,0,21367.889028047557,-424.1656182602501,null
299,"11/2040",-90947.77391051648,-312.5353055344167,0,21069.598981865318,-431.6540337991035,null
300,"12/2040",-91260.3092160509,-312.5353055344167,0,20771.11007565214,-439.3617331171244,null
301,"1/2041",-91572.84452158531,-312.5353055344167,0,20472.422176834916,-447.29853522267825,null
302,"2/2041",-91885.37982711973,-312.5353055344167,0,20173.535152751752,-455.4748542155547,null
303,"3/2041",-92197.91513265415,-312.5353055344167,0,19874.44887065252,-463.90174506321847,null
304,"4/2041",-92510.45043818856,-312.5353055344167,0,19575.163197698566,-472.5909536686005,null
305,"5/2041",-92822.98574372298,-312.5353055344167,0,19275.678000962707,-481.5549717062456,null
306,"6/2041",-93135.5210492574,-312.5353055344167,0,18975.993147428857,-490.8070967651922,null
307,"7/2041",-93448.05635479181,-312.5353055344167,0,18676.108503992815,-500.36149840751517,null
308,"8/2041",-93760.59166032623,-312.5353055344167,0,18376.023937461065,-510.23329083277594,null
309,"9/2041",-94073.12696586065,-312.5353055344167,0,18075.73931455172,-520.4386129320193,null
310,"10/2041",-94385.66227139506,-312.5353055344167,0,17775.254501893673,-530.9947166232683,null
311,"11/2041",-94698.19757692948,-312.5353055344167,0,17474.5693660273,-541.920064485448,null
312,"12/2041",-95010.7328824639,-312.5353055344167,0,17173.683773403485,-553.2344378531354,null
313,"1/2042",-95323.26818799831,-312.5353055344167,0,16872.59759038481,-564.9590567033982,null
314,"2/2042",-95635.80349353273,-312.5353055344167,0,16571.31068324395,-577.1167128634833,null
315,"3/2042",-95948.33879906715,-312.5353055344167,0,16269.822918165124,-589.7319182985182,null
316,"4/2042",-96260.87410460156,-312.5353055344167,0,15968.134161242846,-602.8310705094258,null
317,"5/2042",-96573.40941013598,-312.5353055344167,0,15666.244278482649,-616.4426373893461,null
318,"6/2042",-96885.9447156704,-312.5353055344167,0,15364.153135800585,-630.5973642628753,null
319,"7/2042",-97198.48002120481,-312.5353055344167,0,15061.860599023394,-645.3285062770209,null
320,"8/2042",-97511.01532673923,-312.5353055344167,0,14759.366533888406,-660.6720898410375,null
321,"9/2042",-97823.55063227365,-312.5353055344167,0,14456.670806043312,-676.6672074415676,null
322,"10/2042",-98136.08593780806,-312.5353055344167,0,14153.77328104624,-693.3563509119166,null
323,"11/2042",-98448.62124334248,-312.5353055344167,0,13850.673824365898,-710.785789137227,null
324,"12/2042",-98761.1565488769,-312.5353055344167,0,13547.372301381158,-729.0059972649321,null
325,"1/2043",-99073.69185441131,-312.5353055344167,0,13243.868577381001,-748.0721458050236,null
326,"2/2043",-99386.22715994573,-312.5353055344167,0,12940.162517564795,-768.0446596017651,null
327,"3/2043",-99698.76246548015,-312.5353055344167,0,12636.253987042217,-788.9898586061639,null
328,"4/2043",-100011.29777101456,-312.5353055344167,0,12332.142850832543,-810.9806947643556,null
329,"5/2043",-100323.83307654898,-312.5353055344167,0,12027.828973865322,-834.0976022733422,null
330,"6/2043",-100636.3683820834,-312.5353055344167,0,11723.31222098021,-858.429482087691,null
331,"7/2043",-100948.90368761781,-312.5353055344167,0,11418.59245692651,-884.0748460759916,null
332,"8/2043",-101261.43899315223,-312.5353055344167,0,11113.669546363439,-911.1431518700006,null
333,"9/2043",-101573.97429868665,-312.5353055344167,0,10808.54335385995,-939.7563665451046,null
334,"10/2043",-101886.50960422106,-312.5353055344167,0,10503.213743894757,-970.0508062443747,null
335,"11/2043",-102199.04490975548,-312.5353055344167,0,10197.680580856422,-1002.1793102797166,null
336,"12/2043",-102511.5802152899,-312.5353055344167,0,9891.943729042581,-1036.3138228770713,null
337,"1/2044",-102824.11552082431,-312.5353055344167,0,9586.00305266093,-1072.648474614056,null
338,"2/2044",-103136.65082635873,-312.5353055344167,0,9279.858415828294,-1111.4032801453366,null
339,"3/2044",-103449.18613189315,-312.5353055344167,0,8973.50968257119,-1152.82860097446,null
340,"4/2044",-103761.72143742756,-312.5353055344167,0,8666.956716825109,-1197.210564534095,null
341,"5/2044",-104074.25674296198,-312.5353055344167,0,8360.199382435341,-1244.8776875061196,null
342,"6/2044",-104386.7920484964,-312.5353055344167,0,8053.237543155833,-1296.2090276004724,null
343,"7/2044",-104699.32735403081,-312.5353055344167,0,7746.071062650332,-1351.6442917605734,null
344,"8/2044",-105011.86265956523,-312.5353055344167,0,7438.699804490982,-1411.6964714205324,null
345,"9/2044",-105324.39796509965,-312.5353055344167,0,7131.12363215963,-1476.9677739159124,null
346,"10/2044",-105636.93327063406,-312.5353055344167,0,6823.342409046664,-1548.1698988251906,null
347,"11/2044",-105949.46857616848,-312.5353055344167,0,6515.35599845166,-1626.15010755125,null
348,"12/2044",-106262.0038817029,-312.5353055344167,0,6207.164263582948,-1711.9251137775677,null
349,"1/2045",-106574.53918723731,-312.5353055344167,0,5898.76706755762,-1806.7256761736214,null
350,"2/2045",-106887.07449277173,-312.5353055344167,0,5590.164273401582,-1912.056055335411,null
351,"3/2045",-107199.60979830615,-312.5353055344167,0,5281.3557440495015,-2029.774455528542,null
352,"4/2045",-107512.14510384056,-312.5353055344167,0,4972.341342344489,-2162.20363208508,null
353,"5/2045",-107824.68040937498,-312.5353055344167,0,4663.120931038423,-2312.285741758871,null
354,"6/2045",-108137.2157149094,-312.5353055344167,0,4353.694372791311,-2483.8035575193285,null
355,"7/2045",-108449.75102044381,-312.5353055344167,0,4044.0615301721864,-2681.703782479944,null
356,"8/2045",-108762.28632597823,-312.5353055344167,0,3734.2222656579033,-2912.582020792387,null
357,"9/2045",-109074.82163151265,-312.5353055344167,0,3424.1764416339747,-3185.4322781177566,null
358,"10/2045",-109387.35693704707,-312.5353055344167,0,3113.9239203939433,-3512.846162381785,null
359,"11/2045",-109699.89224258148,-312.5353055344167,0,2803.4645641399047,-3913.011551698964,null
360,"12/2045",-110012.4275481159,-312.5353055344167,0,2492.7982349816243,-4413.210263241656,null
